city,title,price,location,area,building_area,bedrooms,bathrooms,garage
Jakarta Timur,Dijual Cepat Rumah Bagus Jarang Ada di Bawah Hrg Pasar Pulo Gebang Jakarta Timur,3300.0,"Cakung, Jakarta Timur",300.0,333.0,4.0,3.0,2.0
Jakarta Timur,Rumah Cluster Wisteria Basilia 9x16 144m Type 3kt Metland Cakung,4300.0,"Cakung, Jakarta Timur",144.0,200.0,3.0,3.0,0.0
Jakarta Timur,Rumah 3lt 7x15 105 Cluster Mahakam Topaz 3lt Jgc Jakarta Garden City,2700.0,"Cakung, Jakarta Timur",105.0,156.0,3.0,4.0,0.0
Jakarta Timur,Rumah Luas 7x14 98m Type 3KT Cluster Matana Asya Jgc Jakarta Garden City,2600.0,"Cakung, Jakarta Timur",98.0,90.0,3.0,3.0,0.0
Jakarta Timur,Rumah Luas 9x14 4kt Cluster Matana Asya Jgc Jakarta Garden City,3200.0,"Cakung, Jakarta Timur",126.0,146.0,4.0,4.0,0.0
Jakarta Timur,Rumah 2lt 10x20 Type 3KT Cluster Dbanyan Jgc Jakarta Garden City,3900.0,"Cakung, Jakarta Timur",200.0,220.0,4.0,3.0,0.0
Jakarta Timur,"Rumah  Full Furnished Dekat Jakarta Garden City Cakung Cuma 3.8 M Nego Sampai Jadi , Keren, Bagus Dan Terawat Posisi Di  Hook  200meter  Diatas Tanah 206 Meter 2 Lantai  Ada Gazebo Dan Taman Di Komplek Elit Royal Residence Cakung",3800.0,"Cakung, Jakarta Timur",206.0,200.0,4.0,4.0,1.0
Jakarta Timur,Rumah Mewah & Besar Hook Strategis Di Pusat Jakarta Timur,3600.0,"Duren Sawit, Jakarta Timur",200.0,250.0,6.0,5.0,1.0
Jakarta Timur,Rumah cantik bukit permai cibubur,5900.0,"Cibubur, Jakarta Timur",500.0,300.0,5.0,4.0,0.0
Jakarta Timur,"Rumah Ready Asya Jakarta Garden City Cluster Mewah, Modern Minimalis Free Ppn",3600.0,"Cakung, Jakarta Timur",112.0,156.0,4.0,4.0,1.0
Jakarta Timur,"Rumah Baru Mahakam Tanpa Dp, Kpr Dibantu 99 Approved",1600.0,"Cakung, Jakarta Timur",102.0,69.0,2.0,2.0,2.0
Jakarta Timur,Dijual Rumah Baru Desain Classic Modern Akses Jalan Lebar Di Pondok Bambu Duren Sawit Jakarta Timur,4300.0,"Pondok Bambu, Jakarta Timur",140.0,250.0,4.0,4.0,1.0
Jakarta Timur,Termurah Rumah Baru Jakarta Timur 12 Menit Lrt Cibubur Dan Tol Cibubur,820.0,"Cibubur, Jakarta Timur",61.0,84.0,3.0,2.0,1.0
Jakarta Timur,Rumah Ethnic Di Condet Jakarta Timur,1950.0,"Condet, Jakarta Timur",114.0,145.0,3.0,2.0,1.0
Jakarta Timur,Di Jual Rumah Mewah Pinggir Jalan Dekat Stasiun Jatinegara Jakarta Timur,1150.0,"Pisangan Lama, Jakarta Timur",50.0,85.0,3.0,3.0,1.0
Jakarta Timur,Rumah Ready Siap Huni Cipinang Baru Raya Dekat Dengan Mall Bassura Cipinang Jakarta Timur,2500.0,"Cipinang, Jakarta Timur",76.0,90.0,2.0,3.0,1.0
Jakarta Timur,Jual Cepat Rumah Baru Lebar 10 Harga Bagus Di Thames Jakarta Garden City (jgc),2600.0,"Cakung, Jakarta Timur",170.0,121.0,4.0,3.0,2.0
Jakarta Timur,Rumah Siap Huni 2 Menit Ke Stasiun Lrt Cibubur Akses Jalan Luas,1550.0,"Cibubur, Jakarta Timur",77.0,100.0,3.0,3.0,2.0
Jakarta Timur,Rumah Di Pondok Kelapa Siap Huni Di Komplek Lokasi Strategis Akses 2 Mobil Dana Strategis Dekat Toll Becakayu,1900.0,"Pondok Kelapa, Jakarta Timur",90.0,120.0,4.0,3.0,2.0
Jakarta Timur,Rumah Minimalis Modern Di Pondok Bambu Jakarta Timur,2400.0,"Pondok Bambu, Jakarta Timur",93.0,140.0,3.0,2.0,1.0
Jakarta Timur,Dijual Cepat Rumah Puri Sriwedari Bagus 2 Lantai,3500.0,"Cibubur, Jakarta Timur",266.0,300.0,4.0,1.0,2.0
Jakarta Barat,Ana* Rumah Baru 3lt Luas 4.5x17m Jln 1 Mobil Di Jelambar - * Good-Deal!!*,2500.0,"Jelambar, Jakarta Barat",76.0,168.0,4.0,4.0,1.0
Jakarta Barat,Dijual Cepat Rumah Baru Di Meruya Utara Model Santorini,2500.0,"Meruya, Jakarta Barat",125.0,150.0,3.0,2.0,2.0
Jakarta Barat,Jual Rumah Baru Citra 2,2300.0,"Citra Garden, Jakarta Barat",83.0,130.0,3.0,3.0,2.0
Jakarta Barat,"Di Jual Rumah Metland Puri Furnished Brand Ne Dan Rapih, Siap Huni Bagus",3900.0,"Metland Puri, Jakarta Barat",108.0,280.0,3.0,4.0,2.0
Jakarta Barat,Dijual Rumah Bagus Green Lake City Cluster Amerika Latin Ukuran 6x18,3000.0,"Green Lake City, Jakarta Barat",108.0,180.0,4.0,3.0,2.0
Jakarta Barat,Jual Cepat Harga Njop Rumah Citra 1 Ext Layak Huni Semi Furnish,1150.0,"Kalideres, Jakarta Barat",108.0,120.0,3.0,2.0,0.0
Jakarta Barat,"Rumah Siap Huni di Kosambi Baru, Bagus, Strategis, Nego Sampai Jadi",1050.0,"Duri Kosambi, Jakarta Barat",90.0,130.0,2.0,1.0,1.0
Jakarta Barat,Dijual Rumah Permata Buana Cluster Paling Favorit Jakarta Barat,7900.0,"Permata Buana, Jakarta Barat",180.0,500.0,3.0,3.0,0.0
Jakarta Barat,Rumah Full Furnished 2 Lantai Full Dekat Sekolahan SHM,5000.0,"Green Ville, Jakarta Barat",195.0,300.0,7.0,5.0,1.0
Jakarta Barat,Rumah Baru Luas 80m2 Citra Garden Puri Semanan Jakarta Barat,1650.0,"Semanan, Jakarta Barat",80.0,58.0,3.0,2.0,1.0
Jakarta Barat,Rumah Modern Lux Siap Huni di Permata Buana Jakarta Barat,8800.0,"Permata Buana, Jakarta Barat",190.0,430.0,4.0,4.0,2.0
Jakarta Barat,"Dijual Rumah Green Lake City , Hoek Danau , Semi Furnish",5200.0,"Green Lake City, Jakarta Barat",180.0,250.0,4.0,5.0,2.0
Jakarta Barat,Chandra Rumah Baru Uk 4.5x17m di Jelambar,2500.0,"Jelambar, Jakarta Barat",76.0,162.0,3.0,3.0,0.0
Jakarta Barat,Chandra Rumah Uk 4x20m Hadap Timur di Komplek Kavling Polri,2700.0,"Jelambar, Jakarta Barat",80.0,180.0,3.0,3.0,0.0
Jakarta Barat,"Rumah Shm 2 Lantai Timur Bagus, 20 Menit Ke Bandara, Dekat Mall Taman Palem, Dekat Green Sedayu",2150.0,"Cengkareng, Jakarta Barat",143.0,190.0,3.0,3.0,1.0
Jakarta Barat,"Rumah Di Green Garden , Jakarta Barat, 6x18",3300.0,"Green garden, Jakarta Barat",108.0,210.0,4.0,4.0,1.0
Jakarta Barat,Rumah Meruya 4 Lantai Full Marmer Harga Good Deal,7900.0,"Villa Meruya, Jakarta Barat",374.0,900.0,6.0,4.0,2.0
Jakarta Barat,Rumah Meruya 8x15 Puri Jakarta Barat,1950.0,"Taman Meruya, Jakarta Barat",120.0,70.0,2.0,2.0,1.0
Jakarta Barat,Ana* Rumah Bagus 2lt Luas 4x10m Siap Huni Di Jelambar - * Good-Deal!!*,750.0,"Jelambar, Jakarta Barat",40.0,80.0,2.0,2.0,1.0
Jakarta Barat,"Rumah East Asia 6x15 Green Lake City, Shm, 2 Lantai, Bagus",2320.0,"Green Lake City, Jakarta Barat",90.0,125.0,4.0,3.0,2.0
Jakarta Barat,"Rumah Asia 6x15 Green Lake City, SHM, Full Bangunan, Furnished",2650.0,"Green Lake City, Jakarta Barat",90.0,130.0,4.0,3.0,2.0
Jakarta Barat,"Rumah Amerika 8x18 Green Lake City, SHM, 2 Lantai, Utara",3600.0,"Green Lake City, Jakarta Barat",144.0,135.0,3.0,4.0,3.0
Jakarta Barat,"Rumah Cluster Asia 6x18 Green Lake City, Shm, 2 Lantai, Selatan",2480.0,"Green Lake City, Jakarta Barat",108.0,150.0,3.0,2.0,2.0
Jakarta Barat,"Rumah West Europe 4x15 Green Lake City, Shm, Hadap Utara",1520.0,"Green Lake City, Jakarta Barat",60.0,87.0,2.0,1.0,2.0
Jakarta Barat,"Rumah Amerika Latin 8x18 Green Lake City, Shm, Semi Furnished",4000.0,"Green Lake City, Jakarta Barat",144.0,190.0,3.0,3.0,3.0
Jakarta Barat,Rumah 2 Lantai Taman Villa Meruya 9x20 Bangunan 250 Hadap Utara,3950.0,"Kembangan, Jakarta Barat",180.0,250.0,3.0,3.0,1.0
Jakarta Barat,Rumah Taman Ratu 3 Lantai Shm Selatan Jalan 3 Mobil,2490.0,"Taman Ratu, Jakarta Barat",90.0,200.0,3.0,4.0,1.0
Jakarta Barat,Di Rumah Banyak Discount Citra 8 Aeroworld,2300.0,"Pegadungan, Jakarta Barat",72.0,95.0,4.0,3.0,1.0
Jakarta Barat,"Rumah Tua, Mangga Besar 1, Dekat Jl Buni. Bagus Buat Kost.",11100.0,"Mangga Besar, Jakarta Barat",322.0,180.0,4.0,4.0,2.0
Jakarta Barat,Rumah Baru Permata Buana The One And Only Solite Residence,3050.0,"Permata Buana, Jakarta Barat",60.0,130.0,4.0,2.0,1.0
Jakarta Barat,Ana* Rumah 3lt Luas 4x15m Semifurnish Harga 1m-An Di Jelambar - * Good-Deal!!*,1790.0,"Jelambar, Jakarta Barat",60.0,128.0,4.0,3.0,1.0
Jakarta Barat,Ana* Rumah Plong 3.5lt Luas 4x19m Di Jalan Raya Jelambar - * Good-Deal!!*,2590.0,"Jelambar, Jakarta Barat",76.0,228.0,3.0,3.0,1.0
Jakarta Barat,Rumah Kemanggisan Utama Siap Pakai Unfurnished SHM - Sertifikat Hak Milik,5500.0,"Kemanggisan, Jakarta Barat",264.0,264.0,3.0,2.0,1.0
Jakarta Barat,Europe 8x15 - Siap Nego!!!,3250.0,"Green Lake City, Jakarta Barat",120.0,130.0,3.0,3.0,2.0
Jakarta Barat,Dijual Rumah Citra 3 Bangunan Mandiri Siap Huni 10x15,4890.0,"Citra Garden, Jakarta Barat",150.0,275.0,4.0,4.0,0.0
Jakarta Barat,Rumah Intercon Kebon Jeruk 12x25 Blok Favorit Hitung Tanah,6250.0,"Intercon, Jakarta Barat",300.0,300.0,4.0,3.0,0.0
Jakarta Barat,"Barang Langka, Rumah Hoek View Danau di Glc Harga Nego Sampai Jadi",4600.0,"Green Lake City, Jakarta Barat",180.0,250.0,4.0,3.0,0.0
Jakarta Barat,Rumah 2 Lantai Taman Permata Buana Hoek Hadap Taman Luas 294m2,7900.0,"Permata Buana, Jakarta Barat",294.0,300.0,4.0,2.0,2.0
Jakarta Barat,Ana* Rumah Lama Luas 5.5x20m Hdp Selatan Di Jelambar - * Good-Deal!!*,1850.0,"Jelambar, Jakarta Barat",115.0,108.0,1.0,1.0,1.0
Jakarta Barat,Ana* Rumah Bagus 2lt Luas 8x22.5m Jln 2.mobil Di Jelambar - * Good-Deal!!*,3690.0,"Jelambar, Jakarta Barat",180.0,288.0,4.0,3.0,2.0
Jakarta Barat,Rumah Siap Huni 5.5x11 Strategis Di Tanjung Duren(td266),1150.0,"Tanjung Duren, Jakarta Barat",60.0,60.0,1.0,1.0,0.0
Jakarta Barat,Rumah 10 menit ke Lippo Mall Puri SHM LT 120 Hadap Utara Dibantu KPR J25349,1610.0,"Cengkareng, Jakarta Barat",120.0,160.0,4.0,2.0,0.0
Jakarta Barat,Rumah Siap Huni Cantik dekat  Lippo Mall Puri Jakbar Harga Nego Siap KPR J23973,1330.0,"Puri Indah, Jakarta Barat",120.0,138.0,3.0,3.0,0.0
Jakarta Barat,Rumah SHM Luas dekat  Lippo Mall Puri Siap KPR Free Renov J23620,1370.0,"Puri Indah, Jakarta Barat",100.0,115.0,3.0,2.0,0.0
Jakarta Barat,Rumah LB 240 Bebas Banjir 10 menit ke Puri Indah Mall Siap Huni Dibantu KPR J21184,2880.0,"Puri Indah, Jakarta Barat",200.0,210.0,4.0,4.0,0.0
Jakarta Barat,Rumah Lt 275 Strategis 15 Mnt Ke Rs Mandaya Royal Puri SHM Siap Huni J22010,2770.0,"Puri Indah, Jakarta Barat",275.0,160.0,2.0,3.0,0.0
Jakarta Barat,Rumah Free Renov 10 Menit ke RS Mandaya Royal Puri Harga All In KPR J13159,920.0,"Puri Indah, Jakarta Barat",60.0,42.0,2.0,1.0,0.0
Jakarta Barat,Best Deal Rumah Mangga Besar Di Bawah Njop,9000.0,"Mangga Besar, Jakarta Barat",240.0,600.0,9.0,6.0,1.0
Jakarta Barat,Rumah 2 Lantai di Taman Permata Buana Siap Huni Aman Banjir 160m2,4950.0,"Permata Buana, Jakarta Barat",160.0,250.0,4.0,3.0,2.0
Jakarta Barat,"Rumah cantik green lake city, cluster Asia, full furnished",2700.0,"Green Lake City, Jakarta Barat",90.0,130.0,4.0,3.0,0.0
Jakarta Barat,Rumah 2 Lantai Di Taman Semanan Indah  Jakarta Barat,3950.0,"Cengkareng, Jakarta Barat",210.0,360.0,5.0,4.0,2.0
Jakarta Barat,Dhyana Dijual Rumah Uk 6x7m di Jelambar,1100.0,"Jelambar, Jakarta Barat",42.0,84.0,2.0,2.0,0.0
Jakarta Barat,Dhyana Rumah Plong Uk 4x22m di Komplek Kavling Polri,2400.0,"Jelambar, Jakarta Barat",88.0,180.0,2.0,3.0,0.0
Jakarta Barat,Rumah 2 Lantai American Classik Bambu Kuning Cengkareng Jakarta Barat,1300.0,"Cengkareng, Jakarta Barat",51.0,104.0,3.0,2.0,0.0
Jakarta Barat,Rumah Baru Citra Garden2 Jl Keharmonisan Pegadungan Kalideres Jakarta Barat,2300.0,"Kalideres, Jakarta Barat",83.0,130.0,3.0,3.0,0.0
Jakarta Barat,Rumah Bagus N Archictural Duri Kepa,8800.0,"Duri Kepa, Jakarta Barat",225.0,500.0,4.0,7.0,2.0
Jakarta Barat,Rumah Kepa Duri Bagus Siap Huni Cocok Keluarga Muda,2700.0,"Duri Kepa, Jakarta Barat",90.0,300.0,6.0,5.0,2.0
Jakarta Barat,Rumah 1 Lt Siap Huni 6 Mnt ke Stasiun Poris SHM Harga Nego J14345,940.0,"Puri Indah, Jakarta Barat",72.0,48.0,2.0,1.0,0.0
Jakarta Barat,Rumah Riviera Metland Puri 10x18m2  3menit Ke Toll Fasilitas Lengkap,7000.0,"Metland Puri, Jakarta Barat",180.0,211.0,4.0,3.0,3.0
Jakarta Barat,Rumah 16m2 Di Pusat Jakarta Barat Shm Baru Renov,220.0,"Cengkareng, Jakarta Barat",16.0,20.0,1.0,1.0,0.0
Jakarta Barat,Rumah Permata Buana 257 M2 - Hoek ! Depan Taman Harga Wajib Nego,7500.0,"Permata Buana, Jakarta Barat",257.0,300.0,4.0,3.0,0.0
Jakarta Barat,Rumah Permata Buana Luas 160 M2 Lingkungan Nyaman ! Harga Terbaik,4100.0,"Permata Buana, Jakarta Barat",160.0,150.0,4.0,3.0,0.0
Jakarta Barat,Rumah Permata Buana Minimalis Modern Luas 230 m2. SANGAT BAGUS,13500.0,"Permata Buana, Jakarta Barat",230.0,550.0,5.0,4.0,2.0
Jakarta Barat,Rumah Tropical Permata Buana . Luas 272 m2 - Ada swimming pool,15000.0,"Permata Buana, Jakarta Barat",272.0,500.0,4.0,3.0,0.0
Jakarta Barat,"Murah!! Rumah Tua Puri Indah Luas 90 M2 , Lokasi Nyaman Harga Oke",1850.0,"Puri Indah, Jakarta Barat",90.0,80.0,2.0,2.0,0.0
Jakarta Barat,Rumah Permata Buana - Ukuran favorit Jarang Ada - Siap Huni !,7900.0,"Permata Buana, Jakarta Barat",200.0,312.0,4.0,2.0,0.0
Jakarta Barat,Rumah Metland Posisi Hoek Dan Depan Taman! Luas 84 M2 Harga Nego,3000.0,"Metland Puri, Jakarta Barat",84.0,125.0,3.0,3.0,0.0
Jakarta Barat,Jual Rumah 4x15 Siap Huni West Europe Green Lake Tangerang,1650.0,"Green Lake City, Jakarta Barat",60.0,88.0,2.0,2.0,0.0
Jakarta Barat,Bangunan Pribadi 8 X 16 Jarang Ada Siap Huni,3100.0,"Citra Garden, Jakarta Barat",128.0,220.0,4.0,3.0,0.0
Jakarta Barat,Rumah 2 Lt Harga Nego 15 Mnt ke Stasiun Kalideres Dibantu KPR J24913,1050.0,"Kalideres, Jakarta Barat",90.0,85.0,3.0,2.0,0.0
Jakarta Barat,Harga Dibawah Njop Rumah Hook 2 Lantai Di Citra Garden,6600.0,"Citra Garden, Jakarta Barat",498.0,475.0,5.0,4.0,3.0
Jakarta Barat,Riviera 8x18 - Semi Furnished - Siap Huni!!!,5700.0,"Metland Puri, Jakarta Barat",144.0,164.0,4.0,4.0,2.0
Jakarta Barat,"Ana* Rumah 3lt Luas 4x15m, Lokasi Bagus Hdp Timur Di Jelambar - * Good-Deal!!*",1890.0,"Jelambar, Jakarta Barat",60.0,128.0,3.0,2.0,1.0
Jakarta Barat,Citra Garden 1 Murah Siap Huni Di Bawah Njop,2350.0,"Citra Garden, Jakarta Barat",200.0,150.0,5.0,2.0,0.0
Jakarta Barat,Rumah Taman Permata Buana Hadap Taman,5500.0,"Permata Buana, Jakarta Barat",144.0,200.0,3.0,3.0,0.0
Jakarta Barat,Rumah Furnished Hook Di Duri Permai Jakarta Barat Bebas Banjir Dan Lokasi Strategis,6800.0,"Duri Kepa, Jakarta Barat",972.0,368.0,3.0,4.0,2.0
Jakarta Barat,"Rumah 2 Lantai di Permata Buana, Jakarta Barat",11000.0,"Permata Buana, Jakarta Barat",340.0,300.0,5.0,4.0,1.0
Jakarta Barat,Rumah 2 Lantai Permata Buana Lokasi Strategis Aman Dan Nyaman,4200.0,"Permata Buana, Jakarta Barat",136.0,200.0,4.0,2.0,1.0
Jakarta Barat,Rumah 2.5 Lantai Cluster Baru Taman Permata Buana Lt 144m2,6000.0,"Permata Buana, Jakarta Barat",144.0,280.0,4.0,3.0,1.0
Jakarta Barat,Rumah Citra Garden 8 Luas 180m2 Posisi Boulevard Bisa Kpr,6700.0,"Citra Garden, Jakarta Barat",180.0,300.0,4.0,3.0,0.0
Jakarta Barat,Rumah Golf Lake Residence 6x15 Harga Murah,2500.0,"Cengkareng, Jakarta Barat",90.0,105.0,3.0,3.0,0.0
Jakarta Barat,Rumah Minimalis Citra Garden 2 Renov 2.5 Lantai,3100.0,"Citra Garden, Jakarta Barat",128.0,200.0,4.0,3.0,0.0
Jakarta Barat,Amerika Latin 10x18 - Furnished - Siap Huni!!!,5800.0,"Green Lake City, Jakarta Barat",180.0,250.0,4.0,4.0,2.0
Jakarta Barat,East Asia 6x15 - Siap Huni.,2380.0,"Green Lake City, Jakarta Barat",90.0,125.0,4.0,3.0,2.0
Jakarta Barat,Europe 6x15 - Siap Huni.,2400.0,"Green Lake City, Jakarta Barat",90.0,125.0,3.0,3.0,2.0
Jakarta Barat,"Green Lake City, Best Deal, 4x15, Std Developer, Rapih, Strategis",1490.0,"Green Lake City, Jakarta Barat",60.0,75.0,2.0,1.0,1.0
Jakarta Barat,"Green Lake City Dijual, 8x15, Best Deal, Cluster Favorit, Std Dev",3200.0,"Green Lake City, Jakarta Barat",120.0,150.0,3.0,2.0,1.0
Jakarta Barat,Rumah 2 Lantai Bagus Permata Buana Jakarta Barat,4200.0,"Permata Buana, Jakarta Barat",136.0,200.0,4.0,2.0,1.0
Jakarta Barat,"Rumah Minimalis di Permata Buana Uk 8x20m2 , Lokasi Bagus",5400.0,"Permata Buana, Jakarta Barat",160.0,300.0,4.0,4.0,0.0
Jakarta Barat,Nego Sampai Deal Rumah Permata Buana 8x20 Hitung Tanah,4090.0,"Permata Buana, Jakarta Barat",160.0,200.0,3.0,3.0,0.0
Jakarta Barat,Rumah Viral Tanjung Duren 3 Lantai Shm Strategis,1400.0,"Tanjung Duren, Jakarta Barat",40.0,100.0,3.0,3.0,1.0
Jakarta Barat,Rumah Jelambar Kavling Polri 3.5 Lantai Jalan 2 Mobil Shm,3900.0,"Jelambar, Jakarta Barat",113.0,200.0,3.0,3.0,1.0
Jakarta Barat,Rumah 6x15 Dalam Komplek Taman Ratu(tr185),3000.0,"Taman Ratu, Jakarta Barat",90.0,189.0,3.0,3.0,0.0
Jakarta Barat,Rumah 6x23.5 Lokasi Strategis Di Taman Cosmos Taman Ratu(tr208),1900.0,"Taman Ratu, Jakarta Barat",141.0,190.0,3.0,3.0,0.0
Jakarta Barat,Rumah Tua Hitung Tanah Strategis Di Duri Kepa(dk270),1600.0,"Duri Kepa, Jakarta Barat",100.0,100.0,1.0,1.0,0.0
Jakarta Barat,Rumah 4.5x13 Siap Huni Di Tanjung Duren(TD317),2300.0,"Tanjung Duren, Jakarta Barat",58.0,105.0,4.0,3.0,0.0
Jakarta Barat,Rumah di Daan Mogot Baru Jakbar Cluster Taman Ubud Luas 200m2,4900.0,"Daan Mogot, Jakarta Barat",200.0,335.0,4.0,3.0,2.0
Jakarta Barat,Rumah Tanjung Duren 4 Lantai Shm Imb Pbb Barat,1690.0,"Tanjung Duren, Jakarta Barat",46.0,120.0,3.0,4.0,1.0
Jakarta Barat,Rumah 3 Lantai Bagus Utara Shm Jalan 2 Mobil,2350.0,"Tanjung Duren, Jakarta Barat",78.0,204.0,3.0,3.0,2.0
Jakarta Barat,Paling Bagus 2lt Furnish  Citra 2 Gada Yang Seperti Ini Hook,5600.0,"Citra Garden, Jakarta Barat",232.0,310.0,4.0,5.0,2.0
Jakarta Barat,Bs Kpr  Citra8. 3 Lantai Lebar 5 Turun Harga Hmpir 220 Jt,2100.0,"Citra Garden, Jakarta Barat",62.0,80.0,4.0,3.0,2.0
Jakarta Barat,Rumah Bagus  Sudah Renovasi 8x15 Citra Garden 6,3500.0,"Citra Garden, Jakarta Barat",120.0,185.0,3.0,3.0,1.0
Jakarta Barat,Rumah 3 Lantai Meruya Utara Cocok Kost Kantor Siap Pakai,4500.0,"Meruya, Jakarta Barat",250.0,400.0,5.0,3.0,3.0
Jakarta Barat,Rumah Taman Meruya Ilir Harga Good Deal,5450.0,"Meruya, Jakarta Barat",362.0,227.0,4.0,3.0,2.0
Jakarta Barat,"Rumah Hook Meruya Ilir, Meruya Utara, Jakarta Barat",3790.0,"Puri Indah, Jakarta Barat",209.0,150.0,4.0,3.0,4.0
Jakarta Barat,Rumah Meruya Utara Jakarta Barat 3 Lantai,4500.0,"Meruya, Jakarta Barat",250.0,280.0,4.0,4.0,1.0
Jakarta Barat,"Rumah Kost Hitung Tanah, Gelong, Strategis, Tomang, Jakarta Barat",3400.0,"Tomang, Jakarta Barat",145.0,200.0,12.0,3.0,1.0
Jakarta Barat,Rumah Modern Siap Huni di Taman Kebon Jeruk Intercon Jakarta Barat,8500.0,"Intercon, Jakarta Barat",300.0,450.0,4.0,4.0,2.0
Jakarta Barat,Rumah Modern Minimalis Siap Huni di Taman Permata Buana Jakarta Barat,5400.0,"Permata Buana, Jakarta Barat",160.0,250.0,3.0,3.0,2.0
Jakarta Barat,UKURAN FAVORITE PERMATA BUANA ! TIDAK BANJIR LOKASI NYAMAN,4300.0,"Permata Buana, Jakarta Barat",144.0,180.0,4.0,2.0,0.0
Jakarta Barat,Rumah Minimalis Modern 3 Lantai Furnished Citra Garden 8,3150.0,"Citra Garden, Jakarta Barat",90.0,180.0,4.0,4.0,1.0
Jakarta Barat,"Rumah Minimalis, Spacious, Ceiling Tinggi, Intercon Kebon Jeruk",5650.0,"Intercon, Jakarta Barat",162.0,300.0,4.0,3.0,0.0
Jakarta Barat,Rumah Mewah Premium Strategis Akses Mudah Bebas Banjir,16500.0,"Tomang, Jakarta Barat",313.0,700.0,4.0,3.0,2.0
Jakarta Barat,Rumah Mewah Di Green Lake Australia Ebony Lt 250 M2 Hadap Utara,13900.0,"Green Lake City, Jakarta Barat",250.0,550.0,5.0,5.0,2.0
Jakarta Barat,Rumah Di Metland Puri Shm Lt 120 M2 Lb 170 M2 Hadap Selatan Baru,3500.0,"Metland Puri, Jakarta Barat",120.0,170.0,3.0,3.0,2.0
Jakarta Barat,Rumah Green Lake City Cluster West Europe Shm Lt 60 Hadap Utara,1450.0,"Green Lake City, Jakarta Barat",60.0,87.0,2.0,2.0,1.0
Jakarta Barat,Rumah Puri Indah Nomor Rumah Bagus Luas Tanah 160m2,4200.0,"Puri Indah, Jakarta Barat",160.0,125.0,3.0,1.0,1.0
Jakarta Barat,Rumah  Puri Kencana Siap Huni,11500.0,"Puri Indah, Jakarta Barat",364.0,500.0,4.0,3.0,2.0
Jakarta Barat,Rumah Jelambar Duta Mas,3600.0,"Jelambar, Jakarta Barat",140.0,270.0,1.0,3.0,1.0
Jakarta Barat,Rumah Green Garden 2 Lantai Jalanan Lebar Luas Tanah 360m2,5900.0,"Green garden, Jakarta Barat",360.0,500.0,5.0,3.0,1.0
Jakarta Barat,Rumah Brand New Layout Dan Lokasi Favorite,2450.0,"Meruya, Jakarta Barat",125.0,156.0,3.0,3.0,0.0
Jakarta Barat,Rumah Baru Lokasi Super Premium Meruya Utara,2350.0,"Meruya, Jakarta Barat",125.0,170.0,4.0,3.0,0.0
Jakarta Barat,Rumah Brand New Minimalis Permata Buana 3 Lantai Cluster Genteng,9500.0,"Permata Buana, Jakarta Barat",150.0,410.0,5.0,4.0,2.0
Jakarta Barat,Rumah Super Luas 2 Lantai di Greenville Dekat Ipeka Luas 575m2,6500.0,"Green Ville, Jakarta Barat",575.0,200.0,4.0,3.0,3.0
Jakarta Barat,Rumah Mewah Siap Huni Taman Intercon Kebon Jeruk Luas Tanah 540m2,23000.0,"Intercon, Jakarta Barat",540.0,860.0,4.0,5.0,2.0
Jakarta Barat,Rumah SHM Siap Huni dekat Stasiun Kalideres Jakbar Harga Nego Dibantu KPR J23762,830.0,"Kalideres, Jakarta Barat",60.0,42.0,2.0,1.0,0.0
Jakarta Barat,Rumah Murah Abis di Green Lake City 6x18 Standard Developer,2350.0,"Green Lake City, Jakarta Barat",108.0,168.0,3.0,2.0,2.0
Jakarta Barat,"Rumah di Intercon, 312meter, Sangat Rapih",11000.0,"Intercon, Jakarta Barat",312.0,400.0,4.0,4.0,0.0
Jakarta Barat,Rumah Cantik Casa Jardin Residences Full Bangunan Semi Furnished,3000.0,"Daan Mogot, Jakarta Barat",105.0,105.0,4.0,3.0,1.0
Jakarta Barat,"Puri Indah, 450meter",10800.0,"Puri Indah, Jakarta Barat",450.0,600.0,5.0,5.0,2.0
Jakarta Barat,"Rumah Mewah, Hadap Timur, Material Super",23000.0,"Intercon, Jakarta Barat",540.0,894.0,4.0,5.0,0.0
Jakarta Barat,Dijual Rumah Baru Di Joglo,2700.0,"Joglo, Jakarta Barat",102.0,160.0,4.0,3.0,2.0
Jakarta Barat,Rumah 2 Lantai Puri Indah Blok Bagus Desain Plong Lebar Depan 12 Meter,14000.0,"Puri Indah, Jakarta Barat",330.0,400.0,3.0,3.0,1.0
Jakarta Barat,Best Price Rumah Lebar 12m Blok Favorit Dekat Lapangan Tenis Intercon Kebon Jeruk,6250.0,"Intercon, Jakarta Barat",300.0,282.0,4.0,3.0,2.0
Jakarta Barat,Rumah Mewah Tropical Hook Siap Huni Intercon Kebon Jeruk Lt 520m2,16800.0,"Intercon, Jakarta Barat",520.0,600.0,4.0,3.0,2.0
Jakarta Barat,"Rumah di Perumahan Taman Meruya Ilir, Meruya Utara 8x15",2400.0,"Meruya, Jakarta Barat",120.0,200.0,4.0,2.0,1.0
Jakarta Barat,"Ana* Rumah Plong Di Kav.polri Luas 4x22m, 3lt Jelambar - * Good-Deal!!*",2390.0,"Jelambar, Jakarta Barat",88.0,208.0,2.0,3.0,1.0
Jakarta Barat,"Rumah Mewah Hook Dekat Mall, Meruya Utara",8900.0,"Meruya, Jakarta Barat",469.0,500.0,6.0,3.0,0.0
